tier,source_selector,region_id,route,segment_bundle_id,stitch_group_id,national_segment_id,edge_id,edge_sequence,state,length_miles,iri_m_per_km,max_iri_m_per_km,pavement_status,repair_action,freight_ride_requirement,transit_ride_requirement,source_contract,next_artifact,validation_status
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.80D9DD89AE5DF8C4,5530,303,,8.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.DE88FEAE26C661F6,5531,304,,8.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.39D8B47CA50B21D8,5532,305,,0.5,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.1F682EEC154C4074,5533,306,,0.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.3AE657FD08219E74,5534,307,,10.9,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.6962A473AC41E1CE,5535,308,,0.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.9E07C8828F36626D,5536,309,,0.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.AE81BDCEFAF77029,5537,310,,8.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.143AB5BBBECD1896,5538,311,,0.5,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.D174DEFCA7B4D132,5539,312,,0.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.E523866D30A63A2B,5540,313,,0.5,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.8697AA2B6696475B,5541,314,,3.5,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.6A2F65F0081FC44F,5542,315,,3.6,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.CEAA9C2ADD74A801,5543,316,,17.1,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.1BA1431901D96225,5544,317,,0.4,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.6E4F067D99A50002,5545,318,,3.7,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.6378BE3C0095C4FC,5546,319,,33.7,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.D6D60C403FDE8D53,5547,320,,11.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.4F43801069AF4221,5548,321,,9.3,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.E3359F5F92801E49,5549,322,,9.8,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I95,US.HWYBUNDLE.6F57B4616A42564B,US.HWYSTITCH.9C11462CA4FF07DE,US.HWYSEG.39BD17A40B0BBC16,5550,323,,10.2,0.99,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T2,t2-service-selection,component-1,I15,US.HWYBUNDLE.EC4943DB610DE01D,US.HWYSTITCH.ECBBFB3EE2CDB6BA,US.HWYSEG.0E3C9B471FCBEA95,246,1,,26.4,0.92,1.90,pavement-floor-pass,no pavement repair required before promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T2,t2-service-selection,component-1,I15,US.HWYBUNDLE.EC4943DB610DE01D,US.HWYSTITCH.ECBBFB3EE2CDB6BA,US.HWYSEG.08FB3EB2CA8D17F8,247,2,,49.1,0.92,1.90,pavement-floor-pass,no pavement repair required before promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T2,t2-service-selection,component-1,I15,US.HWYBUNDLE.EC4943DB610DE01D,US.HWYSTITCH.ECBBFB3EE2CDB6BA,US.HWYSEG.C5900C92A3E2D6BC,248,3,,37.1,0.92,1.90,pavement-floor-pass,no pavement repair required before promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
